inchikey,annotation_status,n_input_rows,n_input_smiles,n_valid_smiles,n_unique_standardized_smiles,structure_conflict,representative_input_smiles,canonical_smiles,standardized_smiles,rdkit_inchikey,input_fragment_count,stereo_fallback_used,annotation_error_message,inchikey_exact_match,inchikey_connectivity_match,n_phenolic_OH,has_phenolic_OH,n_methoxy_aryl,has_methoxy_aryl,n_prenyl_like,has_prenyl_like,n_alpha_beta_unsaturated_carbonyl,has_alpha_beta_unsaturated_carbonyl,n_probable_sugar_rings,has_probable_sugar_ring,has_probable_sugar,bemis_murcko_scaffold_smiles,bemis_murcko_generic_scaffold_smiles,bemis_murcko_scaffold_atom_count,has_bemis_murcko_scaffold,murcko_framework,murko_framework,mw,exact_mw,logp,tpsa,fsp3,num_HBD,num_HBA,num_rings,num_aromatic_rings,num_rotatable_bonds,heavy_atom_number,formal_charge,fragment_count_after_standardization,selected_motif_count,is_simple_selected_motifs,decoration_combination,all_motif_combination,standardized_rdkit_inchikey,standardized_inchikey_exact_match,standardized_inchikey_connectivity_match,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,largest_input_fragment_heavy_atoms,second_input_fragment_heavy_atoms,substantial_multicomponent_input,qc_zero_oxygen,qc_carbon_count_below_14,qc_contains_nitrogen,qc_contains_sulfur,qc_contains_halogen,primary_structure_eligible,structural_qc_status,structural_qc_reasons,class_np,family,genus,species,ref_id
PSTQKUQNSTXUGU-QGZVFWFLSA-N,valid,1,1,1,1,False,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)OC[C@H](c1ccc(O)c3c1OC(C)(C)C=C3)C2=O,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)OC[C@H](c1ccc(O)c3c1OC(C)(C)C=C3)C2=O,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)OC[C@H](c1ccc(O)c3c1OC(C)(C)C=C3)C2=O,PSTQKUQNSTXUGU-QGZVFWFLSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,0,False,False,O=C1c2ccc3c(c2OCC1c1cccc2c1OCC=C2)C=CCO3,CC1C(C2CCCC3CCCCC32)CCC2C3CCCCC3CCC12,25,True,O=C1c2ccc3c(c2OCC1c1cccc2c1OCC=C2)C=CCO3,O=C1c2ccc3c(c2OCC1c1cccc2c1OCC=C2)C=CCO3,434.4880000000002,434.1729385519999,5.133520000000005,85.22,0.34615384615384615,2,6,5,2,1,32,0,1,0,True,none_of_selected_motifs,phenolic_OH,PSTQKUQNSTXUGU-QGZVFWFLSA-N,True,True,26,6,0,0,0,32,,False,False,False,False,False,False,True,pass,,Isoflavanones,Fabaceae,Desmodium,Desmodium incanum,10.1080/14786410802362717
PSTQKUQNSTXUGU-UHFFFAOYSA-N,valid,1,1,1,1,False,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)OCC(c1ccc(O)c3c1OC(C)(C)C=C3)C2=O,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)OCC(c1ccc(O)c3c1OC(C)(C)C=C3)C2=O,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)OCC(c1ccc(O)c3c1OC(C)(C)C=C3)C2=O,PSTQKUQNSTXUGU-UHFFFAOYSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,0,False,False,O=C1c2ccc3c(c2OCC1c1cccc2c1OCC=C2)C=CCO3,CC1C(C2CCCC3CCCCC32)CCC2C3CCCCC3CCC12,25,True,O=C1c2ccc3c(c2OCC1c1cccc2c1OCC=C2)C=CCO3,O=C1c2ccc3c(c2OCC1c1cccc2c1OCC=C2)C=CCO3,434.4880000000002,434.1729385519999,5.133520000000005,85.22,0.34615384615384615,2,6,5,2,1,32,0,1,0,True,none_of_selected_motifs,phenolic_OH,PSTQKUQNSTXUGU-UHFFFAOYSA-N,True,True,26,6,0,0,0,32,,False,False,False,False,False,False,True,pass,,Isoflavanones,Fabaceae,Desmodium,Desmodium incanum,10.1080/14786410802362717
PSUFFFBHZMUIIE-JILLVROUSA-N,valid,1,1,1,1,False,COc1ccc([C@@H]2C[C@H]3O[C@H]4[C@H](Oc5c6c(c(C)c(c53)O2)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC6)O[C@H](CO)[C@@H](O)[C@@H]4O)cc1,COc1ccc([C@@H]2C[C@H]3O[C@H]4[C@H](Oc5c6c(c(C)c(c53)O2)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC6)O[C@H](CO)[C@@H](O)[C@@H]4O)cc1,COc1ccc([C@@H]2C[C@H]3O[C@H]4[C@H](Oc5c6c(c(C)c(c53)O2)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC6)O[C@H](CO)[C@@H](O)[C@@H]4O)cc1,PSUFFFBHZMUIIE-JILLVROUSA-N,1,False,,True,True,0,False,1,True,0,False,0,False,2,True,True,c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,C1CCC(C2CC3CC4CCCCC4CC4C5CCC6CCCCC6CC5CC(C2)C34)CC1,33,True,c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,620.6040000000004,620.2105058319999,-0.4982799999999996,195.22,0.6,6,14,7,2,4,44,0,1,2,False,methoxy_aryl+probable_sugar_ring,methoxy_aryl+probable_sugar_ring,PSUFFFBHZMUIIE-JILLVROUSA-N,True,True,30,14,0,0,0,44,,False,False,False,False,False,False,True,pass,,Flavandiols,Thelypteridaceae,Menisciopsis,Menisciopsis penangiana,10.1002/HLCA.201000223
PSUFFFBHZMUIIE-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1ccc(C2CC3OC4C(Oc5c6c(c(C)c(c53)O2)OC2OC(CO)C(O)C(O)C2OC6)OC(CO)C(O)C4O)cc1,COc1ccc(C2CC3OC4C(Oc5c6c(c(C)c(c53)O2)OC2OC(CO)C(O)C(O)C2OC6)OC(CO)C(O)C4O)cc1,COc1ccc(C2CC3OC4C(Oc5c6c(c(C)c(c53)O2)OC2OC(CO)C(O)C(O)C2OC6)OC(CO)C(O)C4O)cc1,PSUFFFBHZMUIIE-UHFFFAOYSA-N,1,False,,True,True,0,False,1,True,0,False,0,False,2,True,True,c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,C1CCC(C2CC3CC4CCCCC4CC4C5CCC6CCCCC6CC5CC(C2)C34)CC1,33,True,c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,620.6040000000004,620.2105058319999,-0.4982799999999996,195.22,0.6,6,14,7,2,4,44,0,1,2,False,methoxy_aryl+probable_sugar_ring,methoxy_aryl+probable_sugar_ring,PSUFFFBHZMUIIE-UHFFFAOYSA-N,True,True,30,14,0,0,0,44,,False,False,False,False,False,False,True,pass,,Flavandiols,Thelypteridaceae,Menisciopsis,Menisciopsis penangiana,10.1002/HLCA.201000223
PSZFXLHZWDZQMH-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1cc(C=CC(=O)Oc2cc(O)c3c(c2)OC(c2ccc(OC4OC(CO)C(O)C(O)C4OC4OCC(O)(CO)C4O)cc2)CC3=O)cc(OC)c1O,COc1cc(C=CC(=O)Oc2cc(O)c3c(c2)OC(c2ccc(OC4OC(CO)C(O)C(O)C4OC4OCC(O)(CO)C4O)cc2)CC3=O)cc(OC)c1O,COc1cc(C=CC(=O)Oc2cc(O)c3c(c2)OC(c2ccc(OC4OC(CO)C(O)C(O)C4OC4OCC(O)(CO)C4O)cc2)CC3=O)cc(OC)c1O,PSZFXLHZWDZQMH-UHFFFAOYSA-N,1,False,,True,True,2,True,2,True,0,False,1,True,2,True,True,O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OC(c1ccc(OC3OCCCC3OC3CCCO3)cc1)CC2=O,CC(CCC1CCCCC1)CC1CCC2C(C)CC(C3CCC(CC4CCCCC4CC4CCCC4)CC3)CC2C1,41,True,O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OC(c1ccc(OC3OCCCC3OC3CCCO3)cc1)CC2=O,O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OC(c1ccc(OC3OCCCC3OC3CCCO3)cc1)CC2=O,772.7090000000002,772.2214644400001,0.08389999999999992,269.81999999999994,0.40540540540540543,8,18,6,3,12,55,0,1,2,False,methoxy_aryl+probable_sugar_ring,phenolic_OH+methoxy_aryl+alpha_beta_unsaturated_carbonyl+probable_sugar_ring,PSZFXLHZWDZQMH-UHFFFAOYSA-N,True,True,37,18,0,0,0,55,,False,False,False,False,False,False,True,pass,,Flavanones,Santalaceae,Viscum,Viscum album,10.1248/CPB.58.980
PSZFXLHZWDZQMH-VFVVEGKBSA-N,valid,1,1,1,1,False,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@](O)(CO)[C@@H]4O)cc2)CC3=O)cc(OC)c1O,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@](O)(CO)[C@@H]4O)cc2)CC3=O)cc(OC)c1O,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@](O)(CO)[C@@H]4O)cc2)CC3=O)cc(OC)c1O,PSZFXLHZWDZQMH-VFVVEGKBSA-N,1,False,,True,True,2,True,2,True,0,False,1,True,2,True,True,O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OC(c1ccc(OC3OCCCC3OC3CCCO3)cc1)CC2=O,CC(CCC1CCCCC1)CC1CCC2C(C)CC(C3CCC(CC4CCCCC4CC4CCCC4)CC3)CC2C1,41,True,O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OC(c1ccc(OC3OCCCC3OC3CCCO3)cc1)CC2=O,O=C(C=Cc1ccccc1)Oc1ccc2c(c1)OC(c1ccc(OC3OCCCC3OC3CCCO3)cc1)CC2=O,772.7090000000002,772.2214644400001,0.08389999999999992,269.81999999999994,0.40540540540540543,8,18,6,3,12,55,0,1,2,False,methoxy_aryl+probable_sugar_ring,phenolic_OH+methoxy_aryl+alpha_beta_unsaturated_carbonyl+probable_sugar_ring,PSZFXLHZWDZQMH-VFVVEGKBSA-N,True,True,37,18,0,0,0,55,,False,False,False,False,False,False,True,pass,,Flavanones,Santalaceae,Viscum,Viscum album,10.1248/CPB.58.980
PTAWTGMGXRUBSS-ONTKHRELSA-N,valid,1,1,1,1,False,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)[C@@H]([C@H](C)[C@H](C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)[C@@H]([C@H](C)[C@H](C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)[C@@H]([C@H](C)[C@H](C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,PTAWTGMGXRUBSS-ONTKHRELSA-N,1,False,,True,True,4,True,2,True,0,False,0,False,0,False,False,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,CC(CCC1CCCCC1)C1CCC2CC3CCCCC3C(CCCC3CCCCC3)C2C1,33,True,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,584.6650000000003,584.2410181119999,7.09420000000001,125.68000000000002,0.2857142857142857,4,8,5,4,10,43,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,PTAWTGMGXRUBSS-ONTKHRELSA-N,True,True,35,8,0,0,0,43,,False,False,False,False,False,False,True,pass,,Chalcones,Myristicaceae,Iryanthera,Iryanthera laevis,10.1016/0031-9422(90)85388-V
PTAWTGMGXRUBSS-UEKCHLGVSA-N,valid,1,1,1,1,False,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)[C@@H]([C@@H](C)[C@H](C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)[C@@H]([C@@H](C)[C@H](C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)[C@@H]([C@@H](C)[C@H](C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,PTAWTGMGXRUBSS-UEKCHLGVSA-N,1,False,,True,True,4,True,2,True,0,False,0,False,0,False,False,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,CC(CCC1CCCCC1)C1CCC2CC3CCCCC3C(CCCC3CCCCC3)C2C1,33,True,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,584.6650000000003,584.2410181119999,7.09420000000001,125.68000000000002,0.2857142857142857,4,8,5,4,10,43,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,PTAWTGMGXRUBSS-UEKCHLGVSA-N,True,True,35,8,0,0,0,43,,False,False,False,False,False,False,True,pass,,Chalcones,Myristicaceae,Iryanthera,Iryanthera laevis,10.1016/0031-9422(90)85234-7
PTAWTGMGXRUBSS-UHFFFAOYSA-N,valid,2,1,1,1,False,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)C(C(C)C(C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)C(C(C)C(C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,COc1ccc(CCC(=O)c2c(OC)cc3c(c2O)C(C(C)C(C)Cc2ccc(O)cc2)c2cc(O)c(O)cc2O3)cc1,PTAWTGMGXRUBSS-UHFFFAOYSA-N,1,False,,True,True,4,True,2,True,0,False,0,False,0,False,False,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,CC(CCC1CCCCC1)C1CCC2CC3CCCCC3C(CCCC3CCCCC3)C2C1,33,True,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,O=C(CCc1ccccc1)c1ccc2c(c1)C(CCCc1ccccc1)c1ccccc1O2,584.6650000000003,584.2410181119999,7.09420000000001,125.68000000000002,0.2857142857142857,4,8,5,4,10,43,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,PTAWTGMGXRUBSS-UHFFFAOYSA-N,True,True,35,8,0,0,0,43,,False,False,False,False,False,False,True,pass,,Chalcones,Myristicaceae,Iryanthera,Iryanthera laevis,10.1016/0031-9422(90)85358-M;10.1016/0031-9422(90)85388-V
PTILAZABZDCMMW-OWGJTGDUSA-N,valid,1,1,1,1,False,O=C(O[C@@H]1[C@@H]2c3c(O)cc(O)cc3O[C@@]1(c1ccc(O)c(O)c1)Oc1cc(O)c3c(c12)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@@H]3c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2)c1cc(O)c(O)c(O)c1,O=C(O[C@@H]1[C@@H]2c3c(O)cc(O)cc3O[C@@]1(c1ccc(O)c(O)c1)Oc1cc(O)c3c(c12)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@@H]3c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2)c1cc(O)c(O)c(O)c1,O=C(O[C@@H]1[C@@H]2c3c(O)cc(O)cc3O[C@@]1(c1ccc(O)c(O)c1)Oc1cc(O)c3c(c12)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@@H]3c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2)c1cc(O)c(O)c(O)c1,PTILAZABZDCMMW-OWGJTGDUSA-N,1,False,,True,True,14,True,0,False,0,False,0,False,0,False,False,O=C(OC1C2c3ccccc3OC1(c1ccccc1)Oc1ccc3c(c12)OC(c1ccccc1)CC3c1cccc2c1OC(c1ccccc1)CC2)c1ccccc1,CC(CC1C2C3CCCCC3CC1(C1CCCCC1)CC1CCC3C(C4CCCC5CCC(C6CCCCC6)CC54)CC(C4CCCCC4)CC3C12)C1CCCCC1,58,True,O=C(OC1C2c3ccccc3OC1(c1ccccc1)Oc1ccc3c(c12)OC(c1ccccc1)CC3c1cccc2c1OC(c1ccccc1)CC2)c1ccccc1,O=C(OC1C2c3ccccc3OC1(c1ccccc1)Oc1ccc3c(c12)OC(c1ccccc1)CC3c1cccc2c1OC(c1ccccc1)CC2)c1ccccc1,1016.8700000000005,1016.2011229200002,5.223900000000016,386.9000000000001,0.17307692307692307,16,22,11,7,6,74,0,1,0,True,none_of_selected_motifs,phenolic_OH,PTILAZABZDCMMW-OWGJTGDUSA-N,True,True,52,22,0,0,0,74,,False,False,False,False,False,False,True,pass,,Proanthocyanins,Polygonaceae,Rumex,Rumex acetosa,10.1016/J.FITOTE.2009.08.015
PTILAZABZDCMMW-UHFFFAOYSA-N,valid,1,1,1,1,False,O=C(OC1C2c3c(O)cc(O)cc3OC1(c1ccc(O)c(O)c1)Oc1cc(O)c3c(c12)OC(c1ccc(O)c(O)c1)C(O)C3c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2)c1cc(O)c(O)c(O)c1,O=C(OC1C2c3c(O)cc(O)cc3OC1(c1ccc(O)c(O)c1)Oc1cc(O)c3c(c12)OC(c1ccc(O)c(O)c1)C(O)C3c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2)c1cc(O)c(O)c(O)c1,O=C(OC1C2c3c(O)cc(O)cc3OC1(c1ccc(O)c(O)c1)Oc1cc(O)c3c(c12)OC(c1ccc(O)c(O)c1)C(O)C3c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2)c1cc(O)c(O)c(O)c1,PTILAZABZDCMMW-UHFFFAOYSA-N,1,False,,True,True,14,True,0,False,0,False,0,False,0,False,False,O=C(OC1C2c3ccccc3OC1(c1ccccc1)Oc1ccc3c(c12)OC(c1ccccc1)CC3c1cccc2c1OC(c1ccccc1)CC2)c1ccccc1,CC(CC1C2C3CCCCC3CC1(C1CCCCC1)CC1CCC3C(C4CCCC5CCC(C6CCCCC6)CC54)CC(C4CCCCC4)CC3C12)C1CCCCC1,58,True,O=C(OC1C2c3ccccc3OC1(c1ccccc1)Oc1ccc3c(c12)OC(c1ccccc1)CC3c1cccc2c1OC(c1ccccc1)CC2)c1ccccc1,O=C(OC1C2c3ccccc3OC1(c1ccccc1)Oc1ccc3c(c12)OC(c1ccccc1)CC3c1cccc2c1OC(c1ccccc1)CC2)c1ccccc1,1016.8700000000005,1016.2011229200002,5.223900000000016,386.9000000000001,0.17307692307692307,16,22,11,7,6,74,0,1,0,True,none_of_selected_motifs,phenolic_OH,PTILAZABZDCMMW-UHFFFAOYSA-N,True,True,52,22,0,0,0,74,,False,False,False,False,False,False,True,pass,,Proanthocyanins,Polygonaceae,Rumex,Rumex acetosa,10.1016/J.FITOTE.2009.08.015
PTLQMLWEJRHXDU-IKFRBPGUSA-N,valid,1,1,1,1,False,O=C1C[C@@H]2/C(=C(O)\C=C\c3ccccc3)C(=O)C=C[C@H]2O1,O=C1C[C@@H]2/C(=C(O)\C=C\c3ccccc3)C(=O)C=C[C@H]2O1,O=C1C[C@@H]2/C(=C(O)\C=C\c3ccccc3)C(=O)C=C[C@H]2O1,PTLQMLWEJRHXDU-IKFRBPGUSA-N,1,False,,True,True,0,False,0,False,1,True,2,True,0,False,False,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,CC1CC2CCC(C)C(CCCC3CCCCC3)C2C1,20,True,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,282.295,282.089208928,2.5825000000000005,63.599999999999994,0.17647058823529413,1,4,3,1,2,21,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,PTLQMLWEJRHXDU-IKFRBPGUSA-N,True,True,17,4,0,0,0,21,,False,False,False,False,False,False,True,pass,,Chalcones,Lauraceae,Cryptocarya,Cryptocarya concinna,10.1007/S11418-009-0368-Y
PTLQMLWEJRHXDU-RNSDFLPJSA-N,valid,2,1,1,1,False,O=C1CC2C(=C(O)/C=C/c3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=C(O)/C=C/c3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=C(O)/C=C/c3ccccc3)C(=O)C=CC2O1,PTLQMLWEJRHXDU-RNSDFLPJSA-N,1,False,,True,True,0,False,0,False,1,True,2,True,0,False,False,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,CC1CC2CCC(C)C(CCCC3CCCCC3)C2C1,20,True,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,282.295,282.089208928,2.5825000000000005,63.599999999999994,0.17647058823529413,1,4,3,1,2,21,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,PTLQMLWEJRHXDU-RNSDFLPJSA-N,True,True,17,4,0,0,0,21,,False,False,False,False,False,False,True,pass,,Chalcones,Lauraceae,Cryptocarya,Cryptocarya griffithiana;Cryptocarya rugulosa,10.1016/S0040-4020(01)00596-8;10.1021/NP800350X
PTLQMLWEJRHXDU-SWLSCSKDSA-N,valid,1,1,1,1,False,O=C1C[C@@H]2C(=C(O)C=Cc3ccccc3)C(=O)C=C[C@H]2O1,O=C1C[C@@H]2C(=C(O)C=Cc3ccccc3)C(=O)C=C[C@H]2O1,O=C1C[C@@H]2C(=C(O)C=Cc3ccccc3)C(=O)C=C[C@H]2O1,PTLQMLWEJRHXDU-SWLSCSKDSA-N,1,False,,True,True,0,False,0,False,1,True,2,True,0,False,False,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,CC1CC2CCC(C)C(CCCC3CCCCC3)C2C1,20,True,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,282.295,282.089208928,2.5825000000000005,63.599999999999994,0.17647058823529413,1,4,3,1,2,21,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,PTLQMLWEJRHXDU-SWLSCSKDSA-N,True,True,17,4,0,0,0,21,,False,False,False,False,False,False,True,pass,,Chalcones,Lauraceae,Cryptocarya,Cryptocarya concinna,10.1007/S11418-009-0368-Y
PTLQMLWEJRHXDU-UHFFFAOYSA-N,valid,3,1,1,1,False,O=C1CC2C(=C(O)C=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=C(O)C=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=C(O)C=Cc3ccccc3)C(=O)C=CC2O1,PTLQMLWEJRHXDU-UHFFFAOYSA-N,1,False,,True,True,0,False,0,False,1,True,2,True,0,False,False,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,CC1CC2CCC(C)C(CCCC3CCCCC3)C2C1,20,True,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,282.295,282.089208928,2.5825000000000005,63.599999999999994,0.17647058823529413,1,4,3,1,2,21,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,PTLQMLWEJRHXDU-UHFFFAOYSA-N,True,True,17,4,0,0,0,21,,False,False,False,False,False,False,True,pass,,Chalcones,Lauraceae,Cryptocarya,Cryptocarya chinensis;Cryptocarya griffithiana;Cryptocarya rugulosa,10.1002/CBDV.201000367;10.1016/S0040-4020(01)00596-8;10.1021/NP800350X
PTLQMLWEJRHXDU-VHIARPGFSA-N,valid,3,1,1,1,False,O=C1C[C@@H]2/C(=C(O)\C=C\c3ccccc3)C(=O)C=C[C@@H]2O1,O=C1C[C@@H]2/C(=C(O)\C=C\c3ccccc3)C(=O)C=C[C@@H]2O1,O=C1C[C@@H]2/C(=C(O)\C=C\c3ccccc3)C(=O)C=C[C@@H]2O1,PTLQMLWEJRHXDU-VHIARPGFSA-N,1,False,,True,True,0,False,0,False,1,True,2,True,0,False,False,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,CC1CC2CCC(C)C(CCCC3CCCCC3)C2C1,20,True,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,O=C1CC2C(=CC=Cc3ccccc3)C(=O)C=CC2O1,282.295,282.089208928,2.5825000000000005,63.599999999999994,0.17647058823529413,1,4,3,1,2,21,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,PTLQMLWEJRHXDU-VHIARPGFSA-N,True,True,17,4,0,0,0,21,,False,False,False,False,False,False,True,pass,,Chalcones,Lauraceae,Cryptocarya,Cryptocarya chinensis;Cryptocarya griffithiana;Cryptocarya rugulosa,10.1002/CBDV.201000367;10.1016/S0040-4020(01)00596-8;10.1021/NP800350X
PTLWUVYNMMFIEH-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1cc2c(cc1CC=C(C)C)C1COc3cc(O)ccc3C1O2,COc1cc2c(cc1CC=C(C)C)C1COc3cc(O)ccc3C1O2,COc1cc2c(cc1CC=C(C)C)C1COc3cc(O)ccc3C1O2,PTLWUVYNMMFIEH-UHFFFAOYSA-N,1,False,,True,True,1,True,1,True,1,True,0,False,0,False,False,c1ccc2c(c1)OC1c3ccccc3OCC21,C1CCC2C(C1)CC1C3CCCCC3CCC21,17,True,c1ccc2c(c1)OC1c3ccccc3OCC21,c1ccc2c(c1)OC1c3ccccc3OCC21,338.403,338.15180918399994,4.519200000000005,47.92,0.3333333333333333,1,4,4,2,3,25,0,1,2,False,methoxy_aryl+prenyl_like,phenolic_OH+methoxy_aryl+prenyl_like,PTLWUVYNMMFIEH-UHFFFAOYSA-N,True,True,21,4,0,0,0,25,,False,False,False,False,False,False,True,pass,,Pterocarpan,Fabaceae,Sophora,Sophora prostrata,10.1016/0031-9422(94)00721-5
